,NVDA,DIS,GOOGL,KO,TMO,MA,V
62,0.18055693164237757,0.0,0.19107512662109732,0.0,0.6283679417365251,0.0,0.0
63,0.1277515371662371,0.0,0.2324912778513312,0.000275438214018146,0.6394817467684136,0.0,0.0
64,0.1949896834293992,0.0,0.2398539518316156,0.0,0.4236469994130157,0.14150936532596964,0.0
65,0.427474989101566,0.0,0.30472315778621956,0.0,0.18574127656023323,0.08206057655198096,0.0
66,0.42305758252653397,0.0,0.16730245332945376,0.05768563976133265,0.2740732374709593,0.07788108691172035,0.0
67,0.2989979513566488,0.0,0.0,0.261671994316982,0.35776153922261794,0.0815685151037512,0.0
68,0.2933754843061539,0.0,0.0,0.3735907343720681,0.33303378132177786,0.0,0.0
69,0.21512547325540943,0.0,0.0,0.3823259623931392,0.40254856435145125,0.0,0.0
70,0.23827848963282514,0.0,0.0,0.3364584747294317,0.42526303563774315,0.0,0.0
71,0.36527177556443663,0.0,0.0,0.3279043713106502,0.30682385312491317,0.0,0.0
72,0.32315764472159014,0.0,0.11248558399893428,0.1197023102515018,0.4446544610279736,0.0,0.0
73,0.3124975957526592,0.0,0.0,0.16277372939345577,0.524728674853885,0.0,0.0
74,0.3944992722053591,0.0,0.0,0.13737512410166028,0.46812560369298073,0.0,0.0
75,0.2860787868859117,0.0,0.0,0.18572592201869995,0.5281952910953883,0.0,0.0
76,0.3491514208093646,0.0,0.0,0.14970853489182148,0.5011400442988139,0.0,0.0
77,0.496688333375526,0.0,0.0,0.20165775873351455,0.3016539078909594,0.0,0.0
78,0.5256855694737465,0.0,0.0,0.17839749506011976,0.2959169354661339,0.0,0.0
79,0.5349620946257524,0.0,0.0,0.1562343464805469,0.3088035588937007,0.0,0.0
80,0.5204281775787711,0.0,0.0,0.22460598074509858,0.25496584167613034,0.0,0.0
