,NVDA,DIS,GOOGL,KO,TMO,MA,V
0,0.47388702773576613,0.0,0.0,0.0,0.0,0.1256198578259041,0.40049311443832974
1,0.4354657356216059,0.0,0.0,0.0,0.0,0.0,0.564534264378394
2,0.4000714652286433,0.08738300715267841,0.0,0.0,0.0,0.0,0.5125455276186784
3,0.41566010330355896,0.08113493649506542,0.0,0.0,0.0,0.0,0.5032049602013757
4,0.42759475229404903,0.06712815196582865,0.0,0.0,0.0,0.0,0.5052770957401224
5,0.41472001670969094,0.1097859954054446,0.0,0.0,0.0,0.0,0.4754939878848646
6,0.3190322058980167,0.04249429918524325,0.0,0.0341462479402674,0.07731055345086299,0.0,0.5270166935256096
7,0.28096273549720213,0.018286526565432754,0.0,0.1361377338392738,0.0,0.0,0.5646130040980913
8,0.24214732631384425,0.0,0.0,0.17949851673582004,0.0,0.24107545696185664,0.337278699988479
9,0.24276827872930387,0.0,0.0,0.0480549724714941,0.0,0.18840069247355412,0.5207760563256479
10,0.23486249369072168,0.0,0.0,0.0,0.0,0.008627222536815693,0.7565102837724625
11,0.22121946466156678,0.031256166594985486,0.0,0.0,0.0,0.10041085704085129,0.6471135117025963
12,0.12808794392882358,0.0,0.0,0.0,0.0,0.33721203709215714,0.5347000189790192
13,0.15275079225278934,0.0,0.0,0.02634422910102906,0.0,0.25262704409736036,0.5682779345488211
14,0.13756487190047598,0.0,0.0,0.0,0.0,0.24051034646514502,0.6219247816343791
15,0.1309325498956627,0.0,0.0,0.022901871511885306,0.0,0.3812458174939418,0.46491976109851013
16,0.16109485483051186,0.0,0.0,0.04848001982026211,0.0,0.40508120675944914,0.38534391858977696
17,0.18650600915447008,0.0,0.0,0.0,0.0,0.4034329965006437,0.4100609943448862
18,0.1849185714805601,0.0,0.0,0.09923169846358455,0.0,0.5143630659254969,0.20148666413035862
19,0.17197848068338534,0.0,0.0,0.18046553670404028,0.0,0.5449796803047842,0.1025763023077902
20,0.1540023780110397,0.0,0.0,0.19697825924755424,0.0,0.5256763933943657,0.12334296934704034
21,0.22073436772670435,0.0,0.0,0.22945739245607016,0.0,0.5356741116044148,0.014134128212810737
22,0.38157093799325126,0.0,0.0,0.0,0.0,0.15192949610045403,0.46649956590629477
23,0.3899148377920665,0.0,0.0,0.0,0.0,0.23416717233650816,0.37591798987142533
24,0.41883247121160067,0.0,0.0,0.0,0.0,0.03749811429161236,0.5436694144967869
25,0.5067981135333907,0.0,0.0,0.0,0.0,0.22439159780983975,0.2688102886567696
26,0.4229577187986299,0.0,0.0,0.0,0.21453703237089705,0.3379630407520536,0.02454220807841937
27,0.39180604319440604,0.0,0.0,0.0,0.22760903992447593,0.3635594818779971,0.017025435003120933
28,0.41226957153302685,0.0,0.0,0.0,0.3232482373457573,0.26448219112121574,0.0
29,0.409135346654193,0.0,0.0,0.0,0.5275703290605079,0.06329432428529927,0.0
30,0.3756170703134484,0.0,0.0,0.0,0.4006768505263416,0.1934693259798824,0.03023675318032762
31,0.3209794202487302,0.0,0.0,0.0,0.3778267939604304,0.3011937857908393,0.0
32,0.2936835468615512,0.0,0.0,0.0,0.5064752032537838,0.19984124988466498,0.0
33,0.313886878431314,0.0,0.0,0.0,0.37155564554736337,0.31455747602132245,0.0
34,0.3133489111307938,0.0,0.0,0.0,0.3777529466481449,0.30889814222106127,0.0
35,0.2831172283551229,0.0,0.0,0.0,0.3681698411312749,0.3487129305136022,0.0
36,0.2799730131356478,0.0,0.009938111580056119,0.0,0.36153373446774084,0.3485551408165553,0.0
37,0.29322488673985164,0.0,0.0,0.0,0.3730877974063627,0.3336873158537857,0.0
38,0.23053641357403415,0.0,0.042511179375725607,0.0,0.411418497232225,0.3155339098180152,0.0
39,0.26131288391438107,0.0,0.1682802241898151,0.0,0.3890707460413198,0.181336145854484,0.0
40,0.2257840121911963,0.0,0.04520924399522293,0.0,0.5349906300186161,0.19401611379496447,0.0
41,0.1531168429609263,0.0,0.09301494202114696,0.0,0.555388132365483,0.1773824547071772,0.02109762794526633
42,0.19262137716682773,0.0,0.05738137427027882,0.0,0.5794954476845249,0.17050180087836855,0.0
43,0.1618478520550663,0.0,0.037378392428043895,0.0,0.5728290471509393,0.22794470836595043,0.0
44,0.1684422853022782,0.0,0.0,0.0,0.4796502455872869,0.3519074691104349,0.0
45,0.17408903852785204,0.0,0.056980343301480656,0.0,0.46315409018779413,0.3057765279828732,0.0
46,0.22282816363664162,0.0,0.0,0.0,0.47338640684627314,0.3037854295170853,0.0
47,0.0741479435090919,0.0,0.0,0.0,0.5387228125697081,0.3871292439211999,0.0
48,0.07142588460329567,0.0,0.0,0.0,0.5474071802959795,0.38116693510072486,0.0
49,0.006440388057556297,0.0,0.0,0.0,0.6667774566141325,0.3267821553283111,0.0
50,0.020533560405578674,0.0,0.0,0.0022484816707481993,0.646023335505533,0.3311946224181402,0.0
51,0.0,0.0,0.0,0.0413659031365384,0.6710211998262667,0.28761289703719484,0.0
52,0.0,0.0,0.0,0.0,0.7728460927205444,0.22715390727945545,0.0
53,0.0,0.0,0.0,0.0,0.7146452715682253,0.2853547284317745,0.0
54,0.0,0.0,0.0,0.0,0.7204950729721484,0.27950492702785157,0.0
55,0.0,0.0,0.0,0.032029506016069804,0.7072527435053407,0.26071775047858947,0.0
56,0.0,0.0,0.0,0.15310194965328353,0.6948096789084345,0.13723814645909607,0.014850224979186128
57,0.08606480910239192,0.0,0.0,0.21263736511474257,0.6146251240933901,0.07176568480615304,0.014907016883322468
58,0.13121158067264477,0.0,0.0,0.2932966233024554,0.558788875156607,0.016702920868292784,0.0
59,0.11288766706897203,0.0,0.0,0.3616449540067405,0.5254673789242875,0.0,0.0
60,0.24595005287077995,0.0,0.0,0.34903193651795295,0.4050180106112672,0.0,0.0
